ret_20d_min,rsi_min,rsi_max,vol_min,dip_min,dip_max,ut_gate,ma20_mult,adx_min,macd_hist_pos,trades,win_rate,avg_pct,targets,stops,times
15,48,62,0.7,-12,-5,False,,,False,47,46.808510638297875,1.4830295995557827,15,23,9
15,48,62,0.7,-12,-5,False,,,True,32,50.0,1.8713881691801941,10,15,7
15,48,62,0.7,-12,-5,False,,18.0,False,28,57.14285714285714,3.514073075230546,12,10,6
15,48,62,0.7,-12,-5,False,,18.0,True,18,61.111111111111114,3.677226735218557,7,6,5
15,48,62,0.7,-12,-5,False,,22.0,False,28,57.14285714285714,3.514073075230546,12,10,6
15,48,62,0.7,-12,-5,False,,22.0,True,18,61.111111111111114,3.677226735218557,7,6,5
15,48,62,0.7,-12,-5,False,0.94,,False,47,46.808510638297875,1.4830295995557827,15,23,9
15,48,62,0.7,-12,-5,False,0.94,,True,32,50.0,1.8713881691801941,10,15,7
15,48,62,0.7,-12,-5,False,0.94,18.0,False,28,57.14285714285714,3.514073075230546,12,10,6
15,48,62,0.7,-12,-5,False,0.94,18.0,True,18,61.111111111111114,3.677226735218557,7,6,5
15,48,62,0.7,-12,-5,False,0.94,22.0,False,28,57.14285714285714,3.514073075230546,12,10,6
15,48,62,0.7,-12,-5,False,0.94,22.0,True,18,61.111111111111114,3.677226735218557,7,6,5
15,48,62,0.7,-12,-5,False,0.96,,False,47,46.808510638297875,1.4830295995557827,15,23,9
15,48,62,0.7,-12,-5,False,0.96,,True,32,50.0,1.8713881691801941,10,15,7
15,48,62,0.7,-12,-5,False,0.96,18.0,False,28,57.14285714285714,3.514073075230546,12,10,6
15,48,62,0.7,-12,-5,False,0.96,18.0,True,18,61.111111111111114,3.677226735218557,7,6,5
15,48,62,0.7,-12,-5,False,0.96,22.0,False,28,57.14285714285714,3.514073075230546,12,10,6
15,48,62,0.7,-12,-5,False,0.96,22.0,True,18,61.111111111111114,3.677226735218557,7,6,5
15,48,62,0.7,-12,-5,True,,,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,,,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,,18.0,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,,18.0,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,,22.0,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,,22.0,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,0.94,,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,0.94,,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,0.94,18.0,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,0.94,18.0,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,0.94,22.0,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,0.94,22.0,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,0.96,,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,0.96,,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,0.96,18.0,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,0.96,18.0,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-12,-5,True,0.96,22.0,False,4,75.0,6.687500000000001,2,1,1
15,48,62,0.7,-12,-5,True,0.96,22.0,True,3,66.66666666666666,4.916666666666668,1,1,1
15,48,62,0.7,-10,-5,False,,,False,41,46.34146341463415,1.5398639369211276,14,21,6
15,48,62,0.7,-10,-5,False,,,True,27,51.85185185185185,2.1160896819913413,9,12,6
15,48,62,0.7,-10,-5,False,,18.0,False,24,58.333333333333336,3.6433367180805862,11,9,4
15,48,62,0.7,-10,-5,False,,18.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-10,-5,False,,22.0,False,24,58.333333333333336,3.6433367180805862,11,9,4
15,48,62,0.7,-10,-5,False,,22.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-10,-5,False,0.94,,False,41,46.34146341463415,1.5398639369211276,14,21,6
15,48,62,0.7,-10,-5,False,0.94,,True,27,51.85185185185185,2.1160896819913413,9,12,6
15,48,62,0.7,-10,-5,False,0.94,18.0,False,24,58.333333333333336,3.6433367180805862,11,9,4
15,48,62,0.7,-10,-5,False,0.94,18.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-10,-5,False,0.94,22.0,False,24,58.333333333333336,3.6433367180805862,11,9,4
15,48,62,0.7,-10,-5,False,0.94,22.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-10,-5,False,0.96,,False,41,46.34146341463415,1.5398639369211276,14,21,6
15,48,62,0.7,-10,-5,False,0.96,,True,27,51.85185185185185,2.1160896819913413,9,12,6
15,48,62,0.7,-10,-5,False,0.96,18.0,False,24,58.333333333333336,3.6433367180805862,11,9,4
15,48,62,0.7,-10,-5,False,0.96,18.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-10,-5,False,0.96,22.0,False,24,58.333333333333336,3.6433367180805862,11,9,4
15,48,62,0.7,-10,-5,False,0.96,22.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-10,-5,True,,,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,,,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,,18.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,,18.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,,22.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,,22.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,0.94,,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,0.94,,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,0.94,18.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,0.94,18.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,0.94,22.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,0.94,22.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,0.96,,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,0.96,,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,0.96,18.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,0.96,18.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-10,-5,True,0.96,22.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-10,-5,True,0.96,22.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,False,,,False,38,44.73684210526316,1.1877479319412159,12,20,6
15,48,62,0.7,-9,-5,False,,,True,26,53.84615384615385,2.428246977452547,9,11,6
15,48,62,0.7,-9,-5,False,,18.0,False,22,50.0,2.0654582379060917,8,10,4
15,48,62,0.7,-9,-5,False,,18.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-9,-5,False,,22.0,False,22,50.0,2.0654582379060917,8,10,4
15,48,62,0.7,-9,-5,False,,22.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-9,-5,False,0.94,,False,38,44.73684210526316,1.1877479319412159,12,20,6
15,48,62,0.7,-9,-5,False,0.94,,True,26,53.84615384615385,2.428246977452547,9,11,6
15,48,62,0.7,-9,-5,False,0.94,18.0,False,22,50.0,2.0654582379060917,8,10,4
15,48,62,0.7,-9,-5,False,0.94,18.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-9,-5,False,0.94,22.0,False,22,50.0,2.0654582379060917,8,10,4
15,48,62,0.7,-9,-5,False,0.94,22.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-9,-5,False,0.96,,False,38,44.73684210526316,1.1877479319412159,12,20,6
15,48,62,0.7,-9,-5,False,0.96,,True,26,53.84615384615385,2.428246977452547,9,11,6
15,48,62,0.7,-9,-5,False,0.96,18.0,False,22,50.0,2.0654582379060917,8,10,4
15,48,62,0.7,-9,-5,False,0.96,18.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-9,-5,False,0.96,22.0,False,22,50.0,2.0654582379060917,8,10,4
15,48,62,0.7,-9,-5,False,0.96,22.0,True,15,60.0,3.429338748928935,6,5,4
15,48,62,0.7,-9,-5,True,,,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,,,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,,18.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,,18.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,,22.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,,22.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,0.94,,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,0.94,,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,0.94,18.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,0.94,18.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,0.94,22.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,0.94,22.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,0.96,,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,0.96,,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,0.96,18.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,0.96,18.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-9,-5,True,0.96,22.0,False,3,66.66666666666666,6.000000000000001,2,1,0
15,48,62,0.7,-9,-5,True,0.96,22.0,True,2,50.0,3.0000000000000018,1,1,0
15,48,62,0.7,-12,-6,False,,,False,40,47.5,1.4312524800908792,13,20,7
15,48,62,0.7,-12,-6,False,,,True,29,51.724137931034484,2.0493837737337786,10,14,5
15,48,62,0.7,-12,-6,False,,18.0,False,24,58.333333333333336,3.4173102174779886,10,9,5
15,48,62,0.7,-12,-6,False,,18.0,True,16,68.75,4.613217521684403,7,5,4
15,48,62,0.7,-12,-6,False,,22.0,False,24,58.333333333333336,3.4173102174779886,10,9,5
15,48,62,0.7,-12,-6,False,,22.0,True,16,68.75,4.613217521684403,7,5,4
15,48,62,0.7,-12,-6,False,0.94,,False,40,47.5,1.4312524800908792,13,20,7
15,48,62,0.7,-12,-6,False,0.94,,True,29,51.724137931034484,2.0493837737337786,10,14,5
15,48,62,0.7,-12,-6,False,0.94,18.0,False,24,58.333333333333336,3.4173102174779886,10,9,5
15,48,62,0.7,-12,-6,False,0.94,18.0,True,16,68.75,4.613217521684403,7,5,4
15,48,62,0.7,-12,-6,False,0.94,22.0,False,24,58.333333333333336,3.4173102174779886,10,9,5
15,48,62,0.7,-12,-6,False,0.94,22.0,True,16,68.75,4.613217521684403,7,5,4
15,48,62,0.7,-12,-6,False,0.96,,False,40,47.5,1.4312524800908792,13,20,7
15,48,62,0.7,-12,-6,False,0.96,,True,29,51.724137931034484,2.0493837737337786,10,14,5
15,48,62,0.7,-12,-6,False,0.96,18.0,False,24,58.333333333333336,3.4173102174779886,10,9,5
15,48,62,0.7,-12,-6,False,0.96,18.0,True,16,68.75,4.613217521684403,7,5,4
15,48,62,0.7,-12,-6,False,0.96,22.0,False,24,58.333333333333336,3.4173102174779886,10,9,5
15,48,62,0.7,-12,-6,False,0.96,22.0,True,16,68.75,4.613217521684403,7,5,4
15,48,62,0.7,-12,-6,True,,,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,,,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,,18.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,,18.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,,22.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,,22.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.94,,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.94,,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.94,18.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.94,18.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.94,22.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.94,22.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.96,,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.96,,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.96,18.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.96,18.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.96,22.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-12,-6,True,0.96,22.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,False,,,False,49,38.775510204081634,0.25510406538030894,14,28,7
15,48,62,0.7,-15,-6,False,,,True,36,41.66666666666667,0.7411702621744324,11,20,5
15,48,62,0.7,-15,-6,False,,18.0,False,31,45.16129032258064,1.5892079103055383,11,15,5
15,48,62,0.7,-15,-6,False,,18.0,True,21,52.38095238095239,2.526737159378592,8,9,4
15,48,62,0.7,-15,-6,False,,22.0,False,31,45.16129032258064,1.5892079103055383,11,15,5
15,48,62,0.7,-15,-6,False,,22.0,True,21,52.38095238095239,2.526737159378592,8,9,4
15,48,62,0.7,-15,-6,False,0.94,,False,49,38.775510204081634,0.25510406538030894,14,28,7
15,48,62,0.7,-15,-6,False,0.94,,True,36,41.66666666666667,0.7411702621744324,11,20,5
15,48,62,0.7,-15,-6,False,0.94,18.0,False,31,45.16129032258064,1.5892079103055383,11,15,5
15,48,62,0.7,-15,-6,False,0.94,18.0,True,21,52.38095238095239,2.526737159378592,8,9,4
15,48,62,0.7,-15,-6,False,0.94,22.0,False,31,45.16129032258064,1.5892079103055383,11,15,5
15,48,62,0.7,-15,-6,False,0.94,22.0,True,21,52.38095238095239,2.526737159378592,8,9,4
15,48,62,0.7,-15,-6,False,0.96,,False,49,38.775510204081634,0.25510406538030894,14,28,7
15,48,62,0.7,-15,-6,False,0.96,,True,36,41.66666666666667,0.7411702621744324,11,20,5
15,48,62,0.7,-15,-6,False,0.96,18.0,False,31,45.16129032258064,1.5892079103055383,11,15,5
15,48,62,0.7,-15,-6,False,0.96,18.0,True,21,52.38095238095239,2.526737159378592,8,9,4
15,48,62,0.7,-15,-6,False,0.96,22.0,False,31,45.16129032258064,1.5892079103055383,11,15,5
15,48,62,0.7,-15,-6,False,0.96,22.0,True,21,52.38095238095239,2.526737159378592,8,9,4
15,48,62,0.7,-15,-6,True,,,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,,,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,,18.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,,18.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,,22.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,,22.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.94,,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.94,,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.94,18.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.94,18.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.94,22.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.94,22.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.96,,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.96,,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.96,18.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.96,18.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.96,22.0,False,2,100.0,10.375000000000007,1,0,1
15,48,62,0.7,-15,-6,True,0.96,22.0,True,2,100.0,10.375000000000007,1,0,1
15,48,62,0.9,-12,-5,False,,,False,28,35.714285714285715,-0.5122177077576301,6,16,6
15,48,62,0.9,-12,-5,False,,,True,21,42.857142857142854,0.3549494909650055,5,11,5
15,48,62,0.9,-12,-5,False,,18.0,False,17,47.05882352941176,1.4139561818504252,5,7,5
15,48,62,0.9,-12,-5,False,,18.0,True,13,53.84615384615385,2.1410223245335374,4,5,4
15,48,62,0.9,-12,-5,False,,22.0,False,17,47.05882352941176,1.4139561818504252,5,7,5
15,48,62,0.9,-12,-5,False,,22.0,True,13,53.84615384615385,2.1410223245335374,4,5,4
15,48,62,0.9,-12,-5,False,0.94,,False,28,35.714285714285715,-0.5122177077576301,6,16,6
15,48,62,0.9,-12,-5,False,0.94,,True,21,42.857142857142854,0.3549494909650055,5,11,5
15,48,62,0.9,-12,-5,False,0.94,18.0,False,17,47.05882352941176,1.4139561818504252,5,7,5
15,48,62,0.9,-12,-5,False,0.94,18.0,True,13,53.84615384615385,2.1410223245335374,4,5,4
15,48,62,0.9,-12,-5,False,0.94,22.0,False,17,47.05882352941176,1.4139561818504252,5,7,5
15,48,62,0.9,-12,-5,False,0.94,22.0,True,13,53.84615384615385,2.1410223245335374,4,5,4
15,48,62,0.9,-12,-5,False,0.96,,False,28,35.714285714285715,-0.5122177077576301,6,16,6
15,48,62,0.9,-12,-5,False,0.96,,True,21,42.857142857142854,0.3549494909650055,5,11,5
15,48,62,0.9,-12,-5,False,0.96,18.0,False,17,47.05882352941176,1.4139561818504252,5,7,5
15,48,62,0.9,-12,-5,False,0.96,18.0,True,13,53.84615384615385,2.1410223245335374,4,5,4
15,48,62,0.9,-12,-5,False,0.96,22.0,False,17,47.05882352941176,1.4139561818504252,5,7,5
15,48,62,0.9,-12,-5,False,0.96,22.0,True,13,53.84615384615385,2.1410223245335374,4,5,4
15,48,62,0.9,-12,-5,True,,,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,,,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,,18.0,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,,18.0,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,,22.0,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,,22.0,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.94,,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.94,,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.94,18.0,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.94,18.0,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.94,22.0,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.94,22.0,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.96,,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.96,,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.96,18.0,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.96,18.0,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.96,22.0,False,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-12,-5,True,0.96,22.0,True,2,50.0,1.3749999999999947,0,1,1
15,48,62,0.9,-10,-5,False,,,False,23,39.130434782608695,-0.05635046477108234,6,13,4
15,48,62,0.9,-10,-5,False,,,True,18,44.44444444444444,0.5946632950147288,5,9,4
15,48,62,0.9,-10,-5,False,,18.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-10,-5,False,,18.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-10,-5,False,,22.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-10,-5,False,,22.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-10,-5,False,0.94,,False,23,39.130434782608695,-0.05635046477108234,6,13,4
15,48,62,0.9,-10,-5,False,0.94,,True,18,44.44444444444444,0.5946632950147288,5,9,4
15,48,62,0.9,-10,-5,False,0.94,18.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-10,-5,False,0.94,18.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-10,-5,False,0.94,22.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-10,-5,False,0.94,22.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-10,-5,False,0.96,,False,23,39.130434782608695,-0.05635046477108234,6,13,4
15,48,62,0.9,-10,-5,False,0.96,,True,18,44.44444444444444,0.5946632950147288,5,9,4
15,48,62,0.9,-10,-5,False,0.96,18.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-10,-5,False,0.96,18.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-10,-5,False,0.96,22.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-10,-5,False,0.96,22.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-10,-5,True,,,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,,,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,,18.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,,18.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,,22.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,,22.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.94,,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.94,,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.94,18.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.94,18.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.94,22.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.94,22.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.96,,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.96,,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.96,18.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.96,18.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.96,22.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-10,-5,True,0.96,22.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,False,,,False,23,39.130434782608695,-0.05635046477108234,6,13,4
15,48,62,0.9,-9,-5,False,,,True,18,44.44444444444444,0.5946632950147288,5,9,4
15,48,62,0.9,-9,-5,False,,18.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-9,-5,False,,18.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-9,-5,False,,22.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-9,-5,False,,22.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-9,-5,False,0.94,,False,23,39.130434782608695,-0.05635046477108234,6,13,4
15,48,62,0.9,-9,-5,False,0.94,,True,18,44.44444444444444,0.5946632950147288,5,9,4
15,48,62,0.9,-9,-5,False,0.94,18.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-9,-5,False,0.94,18.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-9,-5,False,0.94,22.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-9,-5,False,0.94,22.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-9,-5,False,0.96,,False,23,39.130434782608695,-0.05635046477108234,6,13,4
15,48,62,0.9,-9,-5,False,0.96,,True,18,44.44444444444444,0.5946632950147288,5,9,4
15,48,62,0.9,-9,-5,False,0.96,18.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-9,-5,False,0.96,18.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-9,-5,False,0.96,22.0,False,14,50.0,1.791663587066856,5,6,3
15,48,62,0.9,-9,-5,False,0.96,22.0,True,11,54.54545454545454,2.280299110812363,4,4,3
15,48,62,0.9,-9,-5,True,,,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,,,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,,18.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,,18.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,,22.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,,22.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.94,,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.94,,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.94,18.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.94,18.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.94,22.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.94,22.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.96,,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.96,,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.96,18.0,False,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.96,18.0,True,1,0.0,-6.000000000000011,0,1,0
15,48,62,0.9,-9,-5,True,0.96,22.0,False,1,0.0,-6.000000000000011,0,1,0
